Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776286895,200,GET,GET /v1/timeline/home,252.500000,0.000000,89,110,130,130,150,170,190,210,250,260,260,7096,0,87,101.36784624309492,58.16950000000176,329.3448749999999,10740.171223224352
1776286895,200,GET,GET /v1/timeline/user/:id,100.800000,0.000000,90,110,120,130,150,170,190,220,250,250,250,2780,0,88,102.96016878381302,60.711332999998646,343.2951660000008,10904.48417266187
1776286895,200,POST,POST /v1/tweets,47.600000,0.000000,75,80,82,84,92,100,130,130,160,160,160,1362,0,75,79.44279566593242,56.34020799999817,266.07029099999966,214.55359765051395
1776286895,200,POST,POST /v1/tweets/:id/like,104.700000,0.000000,77,81,83,86,94,110,130,130,170,170,170,2452,0,77,80.10817057463292,57.870790999999144,168.3005840000007,0.0
1776286895,200,,Aggregated,505.600000,0.000000,83,95,110,120,150,160,180,200,250,260,260,13690,0,83,95.70210577837895,56.34020799999817,343.2951660000008,7802.69853907962
1776286896,200,GET,GET /v1/timeline/home,255.300000,0.000000,88,110,130,130,150,170,190,210,250,250,250,7329,0,86,101.39277941929335,58.16950000000176,329.3448749999999,10740.261017874198
1776286896,200,GET,GET /v1/timeline/user/:id,101.500000,0.000000,90,110,120,130,160,170,190,230,250,250,250,2885,0,88,103.25457859965343,60.711332999998646,343.2951660000008,10904.362218370883
1776286896,200,POST,POST /v1/tweets,48.100000,0.000000,74,79,82,84,91,100,120,130,160,160,160,1415,0,75,79.22841106148411,56.34020799999817,266.07029099999966,214.55759717314487
1776286896,200,POST,POST /v1/tweets/:id/like,101.700000,0.000000,77,81,83,86,95,110,130,130,170,170,170,2557,0,77,80.04007569065304,57.870790999999144,168.3005840000007,0.0
1776286896,200,,Aggregated,506.600000,0.000000,83,94,110,120,150,160,180,200,250,250,250,14186,0,83,95.71181550944654,56.34020799999817,343.2951660000008,7787.822994501621
1776286897,200,GET,GET /v1/timeline/home,257.400000,0.000000,89,110,130,140,160,170,200,220,250,270,270,7567,0,87,101.64809479053797,58.16950000000176,329.3448749999999,10740.31729879741
1776286897,200,GET,GET /v1/timeline/user/:id,101.100000,0.000000,91,110,130,140,160,170,200,230,270,270,270,3001,0,88,103.52077521659463,60.711332999998646,343.2951660000008,10904.812062645784
1776286897,200,POST,POST /v1/tweets,46.300000,0.000000,75,79,81,84,92,100,120,130,160,160,160,1470,0,75,79.06780339387755,56.34020799999817,266.07029099999966,214.5482993197279
1776286897,200,POST,POST /v1/tweets/:id/like,99.300000,0.000000,77,81,84,86,95,110,130,130,170,170,170,2648,0,77,79.97011815445612,57.870790999999144,168.3005840000007,0.0
1776286897,200,,Aggregated,504.100000,0.000000,84,95,110,120,150,160,180,210,250,270,270,14686,0,83,95.86187686007142,56.34020799999817,343.2951660000008,7783.787825139589
1776286898,200,GET,GET /v1/timeline/home,254.400000,0.000000,89,110,130,140,160,180,210,230,260,270,270,7823,0,87,102.06537529745628,58.16950000000176,329.3448749999999,10740.283778601559
1776286898,200,GET,GET /v1/timeline/user/:id,102.300000,0.000000,93,110,130,140,160,180,230,240,270,270,270,3120,0,89,104.13765931089765,60.711332999998646,343.2951660000008,10905.270192307693
1776286898,200,POST,POST /v1/tweets,46.900000,0.000000,75,80,82,85,93,100,120,130,160,160,160,1523,0,75,79.05620515298754,56.34020799999817,266.07029099999966,214.55088640840447
1776286898,200,POST,POST /v1/tweets/:id/like,99.800000,0.000000,77,81,84,86,96,110,130,140,170,170,170,2738,0,77,79.94328156099336,57.870790999999144,168.3005840000007,0.0
1776286898,200,,Aggregated,503.400000,0.000000,84,96,110,120,150,170,200,230,250,270,270,15204,0,83,96.20193589608058,56.34020799999817,343.2951660000008,7785.611944225204
1776286899,200,GET,GET /v1/timeline/home,254.100000,0.000000,89,110,130,140,160,180,210,230,260,270,270,8055,0,87,101.94786660409683,58.16950000000176,329.3448749999999,10740.287150837989
1776286899,200,GET,GET /v1/timeline/user/:id,102.300000,0.000000,92,110,130,140,160,180,230,240,270,270,270,3231,0,89,104.2176040210463,60.711332999998646,343.2951660000008,10905.501702259362
1776286899,200,POST,POST /v1/tweets,48.200000,0.000000,75,79,81,84,91,96,110,120,130,130,130,1579,0,75,78.9717781494617,56.34020799999817,266.07029099999966,214.54591513616214
1776286899,200,POST,POST /v1/tweets/:id/like,99.300000,0.000000,77,80,83,84,91,100,110,120,150,150,150,2838,0,77,79.85188724101472,57.870790999999144,168.3005840000007,0.0
1776286899,200,,Aggregated,503.900000,0.000000,84,95,110,120,150,170,200,230,260,270,270,15703,0,83,96.11114040476421,56.34020799999817,343.2951660000008,7774.785518690696
1776286900,200,GET,GET /v1/timeline/home,252.600000,0.000000,88,110,120,130,160,170,210,230,260,270,270,8288,0,87,101.83532774324333,58.16950000000176,329.3448749999999,10740.252533783783
1776286900,200,GET,GET /v1/timeline/user/:id,104.900000,0.000000,90,110,130,140,160,180,230,230,270,270,270,3348,0,88,103.8107796463563,60.711332999998646,343.2951660000008,10904.42771804062
1776286900,200,POST,POST /v1/tweets,48.400000,0.000000,74,78,81,83,90,96,110,110,120,120,120,1636,0,75,78.8300384046455,56.34020799999817,266.07029099999966,214.5458435207824
1776286900,200,POST,POST /v1/tweets/:id/like,98.100000,0.000000,77,80,83,84,91,99,110,110,140,140,140,2937,0,77,79.79690152570646,57.870790999999144,168.3005840000007,0.0
1776286900,200,,Aggregated,504.100000,0.000000,83,93,110,120,150,170,200,220,260,270,270,16209,0,83,95.92813432062508,56.34020799999817,343.2951660000008,7765.700166574125
1776286901,200,GET,GET /v1/timeline/home,251.400000,0.000000,89,110,130,130,160,170,210,230,260,270,270,8537,0,87,101.82422696392189,58.16950000000176,329.3448749999999,10740.299519737613
1776286901,200,GET,GET /v1/timeline/user/:id,106.600000,0.000000,91,110,130,140,160,180,230,240,260,270,270,3465,0,89,104.000509431169,60.711332999998646,343.2951660000008,10903.31313131313
1776286901,200,POST,POST /v1/tweets,48.700000,0.000000,74,78,81,83,91,97,110,120,120,120,120,1684,0,75,78.81026766389556,56.34020799999817,266.07029099999966,214.54275534441805
1776286901,200,POST,POST /v1/tweets/:id/like,97.400000,0.000000,77,80,83,85,91,100,110,120,140,140,140,3040,0,77,79.85147795789469,57.870790999999144,168.3005840000007,0.0
1776286901,200,,Aggregated,504.100000,0.000000,83,94,110,120,150,170,200,230,260,270,270,16726,0,83,95.96437728733774,56.34020799999817,343.2951660000008,7762.238849695085
1776286902,200,GET,GET /v1/timeline/home,249.900000,0.000000,89,110,130,130,160,170,210,230,260,270,270,8785,0,87,101.73638430495178,58.16950000000176,329.3448749999999,10740.347068867388
1776286902,200,GET,GET /v1/timeline/user/:id,107.500000,0.000000,91,110,130,140,160,180,230,240,270,270,270,3563,0,89,104.03617887819266,60.711332999998646,343.2951660000008,10903.819253438114
1776286902,200,POST,POST /v1/tweets,49.900000,0.000000,75,79,81,83,92,99,110,120,130,130,130,1735,0,75,78.83541068587898,56.34020799999817,266.07029099999966,214.54236311239194
1776286902,200,POST,POST /v1/tweets/:id/like,96.500000,0.000000,77,81,83,85,92,100,120,130,140,140,140,3134,0,77,79.89161957051684,57.870790999999144,168.3005840000007,0.0
1776286902,200,,Aggregated,503.800000,0.000000,84,94,110,120,150,160,200,230,260,270,270,17217,0,83,95.92814164697735,56.34020799999817,343.2951660000008,7758.406691061161
