Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776285963,200,POST,POST /v1/tweets/:id/like,10.555556,0.000000,110,280,420,510,650,1400,1700,1800,2500,2500,2500,177,0,110.0,308.9152283559321,74.89133300000006,2467.890917000002,0.0
1776285963,200,,Aggregated,149.111111,0.000000,240,340,410,460,560,660,870,1400,2000,2500,2500,2039,0,230.0,293.3817485620402,74.17874999999796,2467.890917000002,8974.920549288867
1776285964,200,GET,GET /v1/timeline/home,91.900000,0.000000,310,400,470,500,570,660,750,1000,1700,2000,2000,1311,0,290.0,320.3379211151796,75.44191699999914,1950.8969999999977,11210.0823798627
1776285964,200,GET,GET /v1/timeline/user/:id,35.100000,0.000000,330,410,460,500,570,660,760,840,1200,1200,1200,523,0,300.0,322.4754038279161,74.75200000000015,1155.7217080000014,11277.131931166348
1776285964,200,POST,POST /v1/tweets,17.800000,0.000000,110,160,210,230,350,710,1400,1600,1700,1700,1700,277,0,100.0,205.6123410144405,73.06325000000058,1680.78225,214.4043321299639
1776285964,200,POST,POST /v1/tweets/:id/like,10.900000,0.000000,100,150,350,420,560,730,1600,1700,2500,2500,2500,228,0,100.0,261.57055153947357,74.89133300000006,2467.890917000002,0.0
1776285964,200,,Aggregated,155.700000,0.000000,280,370,440,480,560,660,840,1400,1800,2500,2500,2339,0,250.0,301.5007930722533,73.06325000000058,2467.890917000002,8830.161607524584
1776285965,200,GET,GET /v1/timeline/home,102.800000,0.000000,360,460,500,530,600,670,760,1000,1700,2000,2000,1466,0,320.0,340.4275189556619,75.44191699999914,1950.8969999999977,11200.578444747613
1776285965,200,GET,GET /v1/timeline/user/:id,41.500000,0.000000,360,440,480,510,590,670,770,840,1200,1200,1200,575,0,320.0,333.6638295634784,74.75200000000015,1155.7217080000014,11277.147826086957
1776285965,200,POST,POST /v1/tweets,21.100000,0.000000,110,160,200,230,340,570,1400,1600,1700,1700,1700,301,0,100.0,197.6106211362127,73.06325000000058,1680.78225,214.40199335548172
1776285965,200,POST,POST /v1/tweets/:id/like,14.900000,0.000000,100,140,220,390,540,730,1600,1700,2500,2500,2500,272,0,100.0,237.39306281617627,72.75337500000134,2467.890917000002,0.0
1776285965,200,,Aggregated,180.300000,0.000000,310,410,470,510,590,670,820,1400,1800,2500,2500,2614,0,270.0,311.7732038393267,72.75337500000134,2467.890917000002,8786.8947972456
1776285966,200,GET,GET /v1/timeline/home,114.800000,0.000000,400,480,520,540,610,680,760,870,1700,2000,2000,1604,0,340.0,352.18764541770594,75.44191699999914,1950.8969999999977,11192.005610972568
1776285966,200,GET,GET /v1/timeline/user/:id,46.300000,0.000000,390,450,490,520,590,660,770,820,1200,1200,1200,632,0,340.0,342.99768499208864,74.75200000000015,1155.7217080000014,11277.243670886075
